thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
71,0,71,np.float64(-0.12222222222222222),np.float64(-0.07407407407407407),1,0,0,1.7117849,target',71,0,71,0,128.8706479,,10,128.8602942,128.8706479,128.8706479,0.0212012,130.5721348,np.float64(-0.12222222222222222),np.float64(-0.07407407407407407),1,0,0,1.7117849,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
78,0,78,np.float64(-0.34074074074074073),np.float64(-0.3925925925925926),1,0,0,1.764335,target',78,0,78,0,140.4557701,,10,140.440155,140.4557701,140.4557701,0.0185985,142.2045413,np.float64(-0.34074074074074073),np.float64(-0.3925925925925926),1,0,0,1.764335,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
79,0,79,np.float64(-0.2861111111111111),np.float64(-0.4638888888888889),1,0,,1.0818387,target',79,0,79,0,142.2361199,,10,142.2228844,142.2361199,142.2361199,0.0182118,143.3047944,np.float64(-0.2861111111111111),np.float64(-0.4638888888888889),1,0,0,1.0818387,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
87,0,87,np.float64(-0.2518518518518518),np.float64(-0.362962962962963),1,0,0,1.7449348,target',87,0,87,0,157.0684925,,10,157.0588961,157.0684925,157.0684925,0.0217359,158.8038834,np.float64(-0.2518518518518518),np.float64(-0.362962962962963),1,0,0,1.7449348,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
88,0,88,np.float64(-0.024074074074074074),np.float64(0.0787037037037037),1,0,0,3.2459972,target',88,0,88,0,158.8348898,,10,158.8251288,158.8348898,158.8348898,0.0211139,162.0711942,np.float64(-0.024074074074074074),np.float64(0.0787037037037037),1,0,0,3.2459972,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
89,0,89,np.float64(0.15925925925925927),np.float64(0.3194444444444444),1,0,0,2.6289194,target',89,0,89,0,162.101567,,10,162.0911335,162.101567,162.101567,0.0197859,164.7201135,np.float64(0.15925925925925927),np.float64(0.3194444444444444),1,0,0,2.6289194,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
93,0,93,np.float64(0.08148148148148149),np.float64(-0.30092592592592593),1,0,0,1.0299523,target',93,0,93,0,169.7191145,,10,169.7058808,169.7191145,169.7191145,0.0194241,170.7359056,np.float64(0.08148148148148149),np.float64(-0.30092592592592593),1,0,0,1.0299523,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
95,0,95,np.float64(0.012962962962962963),np.float64(-0.13425925925925927),1,0,0,1.3280113,target',95,0,95,0,172.1743979,,10,172.1583263,172.1743979,172.1743979,0.022164,173.48642,np.float64(0.012962962962962963),np.float64(-0.13425925925925927),1,0,0,1.3280113,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
96,0,96,np.float64(-0.1574074074074074),np.float64(-0.4759259259259259),1,0,0,1.7950858,target',96,0,96,0,173.5210608,,10,173.5072155,173.5210608,173.5210608,0.0205842,175.30235,np.float64(-0.1574074074074074),np.float64(-0.4759259259259259),1,0,0,1.7950858,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
97,0,97,np.float64(0.1712962962962963),np.float64(-0.4648148148148148),1,0,0,1.2992007,target',97,0,97,0,175.3330949,,10,175.3202982,175.3330949,175.3330949,0.0178362,176.6195842,np.float64(0.1712962962962963),np.float64(-0.4648148148148148),1,0,0,1.2992007,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
99,0,99,np.float64(0.12037037037037036),np.float64(0.01574074074074074),1,0,0,1.2969135,target',99,0,99,0,178.3322369,,10,178.3223048,178.3322369,178.3322369,0.019391,179.6192944,np.float64(0.12037037037037036),np.float64(0.01574074074074074),1,0,0,1.2969135,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
100,0,100,np.float64(-0.25833333333333336),np.float64(-0.2851851851851852),1,0,0,2.2603359,target',100,0,100,0,179.6571267,,10,179.6420028,179.6571267,179.6571267,0.0224771,181.9023926,np.float64(-0.25833333333333336),np.float64(-0.2851851851851852),1,0,0,2.2603359,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
101,0,101,np.float64(-0.20092592592592592),np.float64(0.06111111111111111),1,0,0,1.2963744,target',101,0,101,0,181.9362135,,10,181.9226734,181.9362135,181.9362135,0.020155,183.2191521,np.float64(-0.20092592592592592),np.float64(0.06111111111111111),1,0,0,1.2963744,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
102,0,102,np.float64(0.31296296296296294),np.float64(-0.32314814814814813),1,0,0,1.4784974,target',102,0,102,0,183.2502841,,10,183.2403139,183.2502841,183.2502841,0.0209021,184.7188682,np.float64(0.31296296296296294),np.float64(-0.32314814814814813),1,0,0,1.4784974,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
104,0,104,np.float64(0.225),np.float64(0.16296296296296298),1,0,0,1.1127548,target',104,0,104,0,186.1368598,,10,186.1221291,186.1368598,186.1368598,0.0195855,187.234947,np.float64(0.225),np.float64(0.16296296296296298),1,0,0,1.1127548,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
107,0,107,np.float64(-0.3537037037037037),np.float64(0.18796296296296297),1,0,0,1.3979271,target',107,0,107,0,189.6664254,,10,189.6538206,189.6664254,189.6664254,0.0186631,191.0518094,np.float64(-0.3537037037037037),np.float64(0.18796296296296297),1,0,0,1.3979271,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
110,0,110,np.float64(0.3333333333333333),np.float64(0.4),1,0,0,2.2260441,None,110,0,110,0,193.5193018,,10,193.5083115,193.5193018,193.5193018,0.0218665,195.734403,np.float64(0.3333333333333333),np.float64(0.4),1,0,0,2.2260441,None,2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
112,0,112,np.float64(-0.12407407407407407),np.float64(0.28703703703703703),1,0,0,1.4196696,target',112,0,112,0,197.3426526,,10,197.3318171,197.3426526,197.3426526,0.0457937,198.7515844,np.float64(-0.12407407407407407),np.float64(0.28703703703703703),1,0,0,1.4196696,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
113,0,113,np.float64(-0.42592592592592593),np.float64(-0.30833333333333335),1,0,0,1.637292,target',113,0,113,0,198.7912031,,10,198.780736,198.7912031,198.7912031,0.0288882,200.4180875,np.float64(-0.42592592592592593),np.float64(-0.30833333333333335),1,0,0,1.637292,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
116,0,116,np.float64(-0.2898148148148148),np.float64(-0.43425925925925923),1,0,0,2.0946446,target',116,0,116,0,203.1834564,,10,203.1728304,203.1834564,203.1834564,0.0218609,205.2675272,np.float64(-0.2898148148148148),np.float64(-0.43425925925925923),1,0,0,2.0946446,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
117,0,117,np.float64(0.3194444444444444),np.float64(-0.05),1,0,0,2.1547447,target',117,0,117,0,205.3109054,,10,205.2957655,205.3109054,205.3109054,0.0281162,207.4505562,np.float64(0.3194444444444444),np.float64(-0.05),1,0,0,2.1547447,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
118,0,118,np.float64(0.4064814814814815),np.float64(0.03611111111111111),1,0,0,1.115489,target',118,0,118,0,207.4824111,,10,207.4687529,207.4824111,207.4824111,0.0180824,208.5843099,np.float64(0.4064814814814815),np.float64(0.03611111111111111),1,0,0,1.115489,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
119,0,119,np.float64(-0.023148148148148147),np.float64(0.38425925925925924),1,0,0,1.7798407,target',119,0,119,0,208.6186636,,10,208.6041631,208.6186636,208.6186636,0.0197037,210.3840509,np.float64(-0.023148148148148147),np.float64(0.38425925925925924),1,0,0,1.7798407,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
120,0,120,np.float64(-0.47314814814814815),np.float64(0.32407407407407407),1,0,0,1.9314212,target',120,0,120,0,210.4138226,,10,210.4025508,210.4138226,210.4138226,0.0184037,212.3340371,np.float64(-0.47314814814814815),np.float64(0.32407407407407407),1,0,0,1.9314212,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
121,0,121,np.float64(0.2064814814814815),np.float64(-0.08981481481481482),1,0,0,2.228861,target',121,0,121,0,212.3680016,,10,212.3545511,212.3680016,212.3680016,0.0203386,214.5835019,np.float64(0.2064814814814815),np.float64(-0.08981481481481482),1,0,0,2.228861,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
123,0,123,np.float64(-0.4722222222222222),np.float64(0.4462962962962963),1,0,0,1.5812083,target',123,0,123,0,216.6988284,,10,216.6853736,216.6988284,216.6988284,0.0181832,218.2666323,np.float64(-0.4722222222222222),np.float64(0.4462962962962963),1,0,0,1.5812083,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
125,0,125,np.float64(-0.32314814814814813),np.float64(0.5),1,0,0,2.2943884,target',125,0,125,0,220.501551,,10,220.4886381,220.501551,220.501551,0.0205354,222.7830811,np.float64(-0.32314814814814813),np.float64(0.5),1,0,0,2.2943884,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
126,0,126,np.float64(0.1787037037037037),np.float64(-0.36944444444444446),1,0,0,2.0302669,target',126,0,126,0,222.8135111,,10,222.8024979,222.8135111,222.8135111,0.0192957,224.8328753,np.float64(0.1787037037037037),np.float64(-0.36944444444444446),1,0,0,2.0302669,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
128,0,128,np.float64(0.05185185185185185),np.float64(0.11944444444444445),1,0,0,1.5475933,target',128,0,128,0,226.3961221,,10,226.3849191,226.3961221,226.3961221,0.0185399,227.9325638,np.float64(0.05185185185185185),np.float64(0.11944444444444445),1,0,0,1.5475933,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
132,0,132,np.float64(-0.017592592592592594),np.float64(0.3416666666666667),1,0,0,3.7261814,target',132,0,132,0,233.1540186,,10,233.1399016,233.1540186,233.1540186,0.0234587,236.8661692,np.float64(-0.017592592592592594),np.float64(0.3416666666666667),1,0,0,3.7261814,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
133,0,133,np.float64(-0.44351851851851853),np.float64(-0.2861111111111111),1,0,0,3.3282218,target',133,0,133,0,236.8970538,,10,236.8873287,236.8970538,236.8970538,0.0209531,240.2156237,np.float64(-0.44351851851851853),np.float64(-0.2861111111111111),1,0,0,3.3282218,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
136,0,136,np.float64(-0.41944444444444445),np.float64(0.35),1,0,0,2.1089479,target',136,0,136,0,243.8050982,,10,243.7889952,243.8050982,243.8050982,0.0237,245.8979922,np.float64(-0.41944444444444445),np.float64(0.35),1,0,0,2.1089479,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
138,0,138,np.float64(0.10648148148148148),np.float64(0.06388888888888888),1,0,0,2.1241548,target',138,0,138,0,247.7357503,,10,247.7242834,247.7357503,247.7357503,0.025625,249.8484929,np.float64(0.10648148148148148),np.float64(0.06388888888888888),1,0,0,2.1241548,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
140,0,140,np.float64(0.3824074074074074),np.float64(-0.22407407407407406),1,0,0,3.1639882,target',140,0,140,0,251.2440141,,10,251.2344657,251.2440141,251.2440141,0.0191196,254.3985552,np.float64(0.3824074074074074),np.float64(-0.22407407407407406),1,0,0,3.1639882,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
143,0,143,np.float64(-0.4361111111111111),np.float64(0.2361111111111111),1,0,0,2.0775874,target',143,0,143,0,257.9659243,,10,257.9529445,257.9659243,257.9659243,0.0214767,260.0305903,np.float64(-0.4361111111111111),np.float64(0.2361111111111111),1,0,0,2.0775874,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
145,0,145,np.float64(-0.2675925925925926),np.float64(-0.4648148148148148),1,0,0,2.7007726,target',145,0,145,0,263.1120059,,10,263.0969923,263.1120059,263.1120059,0.0320951,265.7978643,np.float64(-0.2675925925925926),np.float64(-0.4648148148148148),1,0,0,2.7007726,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
148,0,148,np.float64(0.062037037037037036),np.float64(-0.032407407407407406),1,0,0,1.7956552,target',148,0,148,0,269.3120405,,10,269.3014326,269.3120405,269.3120405,0.0204169,271.0971495,np.float64(0.062037037037037036),np.float64(-0.032407407407407406),1,0,0,1.7956552,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
150,0,150,np.float64(0.25092592592592594),np.float64(0.4046296296296296),1,0,0,1.7920337,target',150,0,150,0,272.936952,,10,272.9210141,272.936952,272.936952,0.023013,274.7131098,np.float64(0.25092592592592594),np.float64(0.4046296296296296),1,0,0,1.7920337,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
152,0,152,np.float64(0.37407407407407406),np.float64(-0.46296296296296297),1,0,0,4.2121926,target',152,0,152,0,276.2607745,,10,276.2508669,276.2607745,276.2607745,0.0206758,280.463113,np.float64(0.37407407407407406),np.float64(-0.46296296296296297),1,0,0,4.2121926,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
153,0,153,np.float64(-0.2898148148148148),np.float64(-0.22962962962962963),1,0,0,2.496621,target',153,0,153,0,280.4971326,,10,280.4830648,280.4971326,280.4971326,0.0198279,282.9797578,np.float64(-0.2898148148148148),np.float64(-0.22962962962962963),1,0,0,2.496621,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
154,0,154,np.float64(0.34444444444444444),np.float64(-0.29907407407407405),1,0,0,3.6284437,target',154,0,154,0,283.0119509,,10,283.0009321,283.0119509,283.0119509,0.0210018,286.6294331,np.float64(0.34444444444444444),np.float64(-0.29907407407407405),1,0,0,3.6284437,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
160,0,160,np.float64(-0.12129629629629629),np.float64(-0.15),1,0,0,1.1961397,target',160,0,160,0,294.729197,,10,294.7157635,294.729197,294.729197,0.0200511,295.9119855,np.float64(-0.12129629629629629),np.float64(-0.15),1,0,0,1.1961397,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
161,0,161,np.float64(-0.28888888888888886),np.float64(0.33240740740740743),1,0,0,1.9280523,target',161,0,161,0,295.9470566,,10,295.9336898,295.9470566,295.9470566,0.0215137,297.8617897,np.float64(-0.28888888888888886),np.float64(0.33240740740740743),1,0,0,1.9280523,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
163,0,163,np.float64(0.023148148148148147),np.float64(-0.2564814814814815),1,0,0,1.7764679,target',163,0,163,0,299.231757,,10,299.2183465,299.231757,299.231757,0.02283,300.9948743,np.float64(0.023148148148148147),np.float64(-0.2564814814814815),1,0,0,1.7764679,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
166,0,166,np.float64(0.023148148148148147),np.float64(0.15925925925925927),1,0,0,1.509226,target',166,0,166,0,304.3834949,,10,304.369051,304.3834949,304.3834949,0.023461,305.8783343,np.float64(0.023148148148148147),np.float64(0.15925925925925927),1,0,0,1.509226,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
167,0,167,np.float64(-0.5157407407407407),np.float64(-0.011111111111111112),1,0,0,1.4074953,target',167,0,167,0,305.9172248,,10,305.9043681,305.9172248,305.9172248,0.0259135,307.3119268,np.float64(-0.5157407407407407),np.float64(-0.011111111111111112),1,0,0,1.4074953,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
168,0,168,np.float64(-0.19907407407407407),np.float64(0.1787037037037037),1,0,0,1.3272751,target',168,0,168,0,307.3499724,,10,307.3343017,307.3499724,307.3499724,0.0222272,308.6616661,np.float64(-0.19907407407407407),np.float64(0.1787037037037037),1,0,0,1.3272751,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
169,0,169,np.float64(0.43703703703703706),np.float64(0.26944444444444443),1,0,0,2.0794758,target',169,0,169,0,308.6949425,,10,308.6823336,308.6949425,308.6949425,0.0204471,310.7619195,np.float64(0.43703703703703706),np.float64(0.26944444444444443),1,0,0,2.0794758,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
170,0,170,np.float64(-0.44351851851851853),np.float64(-0.262037037037037),1,0,0,1.8769316,target',170,0,170,0,310.797478,,10,310.7847624,310.797478,310.797478,0.0225646,312.6617931,np.float64(-0.44351851851851853),np.float64(-0.262037037037037),1,0,0,1.8769316,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
172,0,172,np.float64(0.18055555555555555),np.float64(0.20833333333333334),1,0,0,1.5935921,target',172,0,172,0,314.3957803,,10,314.383696,314.3957803,314.3957803,0.0224872,315.9773502,np.float64(0.18055555555555555),np.float64(0.20833333333333334),1,0,0,1.5935921,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
173,0,173,np.float64(-0.39814814814814814),np.float64(-0.3101851851851852),1,0,0,2.378472,target',173,0,173,0,316.0118359,,10,315.9992735,316.0118359,316.0118359,0.0218064,318.377803,np.float64(-0.39814814814814814),np.float64(-0.3101851851851852),1,0,0,2.378472,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
174,0,174,np.float64(-0.375),np.float64(-0.4638888888888889),1,0,0,1.3053369,target',174,0,174,0,318.416899,,10,318.4049227,318.416899,318.416899,0.0269665,319.7103345,np.float64(-0.375),np.float64(-0.4638888888888889),1,0,0,1.3053369,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
175,0,175,np.float64(-0.48055555555555557),np.float64(0.2611111111111111),1,0,0,1.5260332,target',175,0,175,0,319.7454018,,10,319.7345024,319.7454018,319.7454018,0.0239924,321.2606135,np.float64(-0.48055555555555557),np.float64(0.2611111111111111),1,0,0,1.5260332,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
176,0,176,np.float64(-0.41574074074074074),np.float64(-0.03425925925925926),1,0,0,1.3630045,target',176,0,176,0,321.2953397,,10,321.2807979,321.2953397,321.2953397,0.0200184,322.6438564,np.float64(-0.41574074074074074),np.float64(-0.03425925925925926),1,0,0,1.3630045,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
177,0,177,np.float64(0.44537037037037036),np.float64(-0.3111111111111111),1,0,0,2.9146169,target',177,0,177,0,322.6774617,,10,322.6625532,322.6774617,322.6774617,0.0185805,325.5772566,np.float64(0.44537037037037036),np.float64(-0.3111111111111111),1,0,0,2.9146169,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
179,0,179,np.float64(0.1935185185185185),np.float64(-0.2898148148148148),1,0,0,1.5794791,target',179,0,179,0,327.1771709,,10,327.1635412,327.1771709,327.1771709,0.0199705,328.743083,np.float64(0.1935185185185185),np.float64(-0.2898148148148148),1,0,0,1.5794791,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
181,0,181,np.float64(0.10833333333333334),np.float64(-0.31666666666666665),1,0,0,2.6778277,target',181,0,181,0,330.6775212,,10,330.6649279,330.6775212,330.6775212,0.0215512,333.3428282,np.float64(0.10833333333333334),np.float64(-0.31666666666666665),1,0,0,2.6778277,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
182,0,182,np.float64(-0.1527777777777778),np.float64(0.03518518518518519),1,0,0,1.8953619,target',182,0,182,0,333.3803053,,10,333.3645164,333.3803053,333.3803053,0.0215641,335.2599488,np.float64(-0.1527777777777778),np.float64(0.03518518518518519),1,0,0,1.8953619,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
183,0,183,np.float64(-0.4564814814814815),np.float64(-0.12314814814814815),1,0,0,1.5301344,target',183,0,183,0,335.2923454,,10,335.279546,335.2923454,335.2923454,0.0194671,336.8097406,np.float64(-0.4564814814814815),np.float64(-0.12314814814814815),1,0,0,1.5301344,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
184,0,184,np.float64(-0.4564814814814815),np.float64(-0.12314814814814815),1,0,0,0.5644047,target',184,0,184,0,336.8430503,,10,336.8287797,336.8430503,336.8430503,0.018909,337.393282,np.float64(-0.4564814814814815),np.float64(-0.12314814814814815),1,0,0,0.5644047,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
186,0,186,np.float64(-0.4148148148148148),np.float64(-0.40185185185185185),1,0,0,1.0613443,None,186,0,186,0,338.4280672,,10,338.4148888,338.4280672,338.4280672,0.0216883,339.4763137,np.float64(-0.4148148148148148),np.float64(-0.40185185185185185),1,0,0,1.0613443,None,2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
189,0,189,np.float64(0.1527777777777778),np.float64(0.40925925925925927),1,0,0,1.5962662,None,189,0,189,0,341.5086419,,10,341.4965991,341.5086419,341.5086419,0.0207868,343.0929304,np.float64(0.1527777777777778),np.float64(0.40925925925925927),1,0,0,1.5962662,None,2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
191,0,191,np.float64(0.15185185185185185),np.float64(-0.34444444444444444),1,0,0,1.5899748,target',191,0,191,0,345.3291791,,10,345.3190722,345.3291791,345.3291791,0.0258759,346.9091335,np.float64(0.15185185185185185),np.float64(-0.34444444444444444),1,0,0,1.5899748,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
194,0,194,np.float64(0.35648148148148145),np.float64(0.2212962962962963),1,0,0,2.2425608,target',194,0,194,0,349.6496556,,10,349.6329292,349.6496556,349.6496556,0.0246923,351.8755962,np.float64(0.35648148148148145),np.float64(0.2212962962962963),1,0,0,2.2425608,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Average for 5 dist,,1.589508967,5,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Average for 10 dist,,1.927845267,10,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,slope ,,0.06766726012,,,,,,,,,,,,,,,,,,,,,,,,,,
