pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixtion.started,line1.started,line2.started,line3.started,line4.started,fixtion.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
-150,z,53,53,17,z,1,1.0402491,None,,,,,17,53,53,3,381.8061224,,381.7904603,381.8061224,382.7895636,382.7895636,382.7895636,382.7895636,382.8061883,383.7893416,383.7893416,384.8400174,,,,,z,1,1.0402491,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,54,54,11,v,1,0.6137102,None,,,,,11,54,54,1,384.8558079,,384.8405315,384.8558079,385.8391377,385.8391377,385.8391377,385.8391377,385.8557164,386.8392195,386.8392195,387.4564512,,,,,v,1,0.6137102,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,55,55,12,v,1,0.6551489,None,,,,,12,55,55,1,387.472405,,387.4569131,387.472405,388.4558348,388.4558348,388.4558348,388.4558348,388.4724096,389.4558422,389.4558422,390.1229282,,,,,v,1,0.6551489,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,56,56,13,v,1,0.4307506,None,,,,,13,56,56,1,390.1391425,,390.1233927,390.1391425,391.1223094,391.1223094,391.1223094,391.1223094,391.1391272,392.1223228,392.1223228,392.5561467,,,,,v,1,0.4307506,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,57,57,18,z,1,0.7410643,None,,,,,18,57,57,3,392.5720691,,392.5566081,392.5720691,393.5554826,393.5554826,393.5554826,393.5554826,393.5719693,394.5552841,394.5552841,395.3060373,,,,,z,1,0.7410643,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,58,58,10,x,1,0.7581024,None,,,,,10,58,58,0,395.3219946,,395.306488,395.3219946,396.3051133,396.3051133,396.3051133,396.3051133,396.3220634,397.3220645,397.3220645,398.0889892,,,,,x,1,0.7581024,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,59,59,11,x,1,0.6759774,None,,,,,11,59,59,0,398.104997,,398.0894394,398.104997,399.0885594,399.0885594,399.0885594,399.0885594,399.1052243,400.0885482,400.0885482,400.7726195,,,,,x,1,0.6759774,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,60,60,14,v,1,1.1281084,None,,,,,14,60,60,1,400.7884033,,400.7730885,400.7884033,401.7884262,401.7884262,401.7884262,401.7884262,401.7884262,402.7884004,402.7884004,403.9221392,,,,,v,1,1.1281084,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,61,61,15,v,1,0.5479584,None,,,,,15,61,61,1,403.9381374,,403.9226117,403.9381374,404.921613,404.921613,404.921613,404.921613,404.9381165,405.9216589,405.9216589,406.4718007,,,,,v,1,0.5479584,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,62,62,12,x,1,0.5710487,None,,,,,12,62,62,0,406.4879621,,406.4722568,406.4879621,407.471218,407.471218,407.471218,407.471218,407.4878481,408.471271,408.471271,409.0544516,,,,,x,1,0.5710487,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,63,63,15,c,1,0.9128363,None,,,,,15,63,63,2,409.0708029,,409.0546354,409.0708029,410.0542971,410.0542971,410.0542971,410.0542971,410.0712529,411.0544893,411.0544893,411.9714647,,,,,c,1,0.9128363,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,64,64,16,v,1,0.4830409,None,,,,,16,64,64,1,411.9878674,,411.9719298,411.9878674,412.9708651,412.9708651,412.9708651,412.9708651,412.9877905,413.9707983,413.9707983,414.4547935,,,,,v,1,0.4830409,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,65,65,17,v,1,0.5139444,None,,,,,17,65,65,1,414.4709873,,414.4552484,414.4709873,415.4542211,415.4542211,415.4542211,415.4542211,415.4708598,416.4540562,416.4540562,416.9715242,,,,,v,1,0.5139444,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,66,66,16,c,1,0.6283602,None,,,,,16,66,66,2,416.9874961,,416.9719743,416.9874961,417.9872279,417.9872279,417.9872279,417.9872279,417.9872279,418.9874112,418.9874112,419.6210118,,,,,c,1,0.6283602,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,67,67,17,c,1,0.4375418,None,,,,,17,67,67,2,419.6371164,,419.621458,419.6371164,420.6204802,420.6204802,420.6204802,420.6204802,420.637089,421.6205191,421.6205191,422.0708154,,,,,c,1,0.4375418,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,68,68,18,v,1,0.4955861,None,,,,,18,68,68,1,422.0869603,,422.0712857,422.0869603,423.0702163,423.0702163,423.0702163,423.0702163,423.0869703,424.0702372,424.0702372,424.5707263,,,,,v,1,0.4955861,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,69,69,19,z,1,0.6986729,None,,,,,19,69,69,3,424.5870628,,424.5711769,424.5870628,425.5702943,425.5702943,425.5702943,425.5702943,425.5869664,426.5702403,426.5702403,427.270566,,,,,z,1,0.6986729,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,70,70,18,c,1,0.6880504,None,,,,,18,70,70,2,427.2867301,,427.2710286,427.2867301,428.270045,428.270045,428.270045,428.270045,428.2868436,429.2700433,429.2700433,429.9705614,,,,,c,1,0.6880504,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,71,71,19,c,1,0.6291974,None,,,,,19,71,71,2,429.9864786,,429.9710079,429.9864786,430.969918,430.969918,430.969918,430.969918,430.9865283,431.9866271,431.9866271,432.6202235,,,,,c,1,0.6291974,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,72,72,13,x,1,0.554047,None,,,,,13,72,72,0,432.6363921,,432.6206778,432.6363921,433.6197868,433.6197868,433.6197868,433.6197868,433.6363395,434.6195234,434.6195234,435.1869778,,,,,x,1,0.554047,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,73,73,14,x,1,0.4503902,None,,,,,14,73,73,0,435.2030038,,435.1874794,435.2030038,436.1863564,436.1863564,436.1863564,436.1863564,436.2026728,437.1864006,437.1864006,437.6532384,,,,,x,1,0.4503902,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,74,74,15,x,1,0.6419853,None,,,,,15,74,74,0,437.6695214,,437.65372,437.6695214,438.6526335,438.6526335,438.6526335,438.6526335,438.6694496,439.6527478,439.6527478,440.3032305,,,,,x,1,0.6419853,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,75,75,16,x,1,0.9916434,None,,,,,16,75,75,0,440.3191807,,440.3036899,440.3191807,441.3026289,441.3026289,441.3026289,441.3026289,441.3191573,442.3025656,442.3025656,443.3027345,,,,,x,1,0.9916434,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,76,76,19,v,1,1.1547495,None,,,,,19,76,76,1,443.3190065,,443.3032039,443.3190065,444.302169,444.302169,444.302169,444.302169,444.3192178,445.3023324,445.3023324,446.4693784,,,,,v,1,1.1547495,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,77,77,20,z,1,0.4617559,None,,,,,20,77,77,3,446.4857332,,446.4698314,446.4857332,447.4689854,447.4689854,447.4689854,447.4689854,447.4854263,448.4688563,448.4688563,448.9364938,,,,,z,1,0.4617559,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,78,78,20,c,1,0.7162022,None,,,,,20,78,78,2,448.9518775,,448.9369454,448.9518775,449.9521351,449.9521351,449.9521351,449.9521351,449.9521351,450.952056,450.952056,451.6694169,,,,,c,1,0.7162022,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,79,79,17,x,1,0.693575,None,,,,,17,79,79,0,451.6851552,,451.6699188,451.6851552,452.6851557,452.6851557,452.6851557,452.6851557,452.6851557,453.6683895,453.6683895,454.3689836,,,,,x,1,0.693575,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,80,80,21,c,1,0.476702,None,,,,,21,80,80,2,454.3851565,,454.3694585,454.3851565,455.3683235,455.3683235,455.3683235,455.3683235,455.3848925,456.3683312,456.3683312,456.85218,,,,,c,1,0.476702,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,81,81,21,z,1,0.7012707,None,,,,,21,81,81,3,456.8683422,,456.8526926,456.8683422,457.8516613,457.8516613,457.8516613,457.8516613,457.8685123,458.8514699,458.8514699,459.5686824,,,,,z,1,0.7012707,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,82,82,20,v,1,0.3956302,None,,,,,20,82,82,1,459.5850392,,459.5691443,459.5850392,460.567835,460.567835,460.567835,460.567835,460.5847054,461.5842449,461.5842449,461.9845424,,,,,v,1,0.3956302,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,83,83,22,z,1,0.4592812,None,,,,,22,83,83,3,462.0006881,,461.9847598,462.0006881,462.9847871,462.9847871,462.9847871,462.9847871,463.0012113,463.9846689,463.9846689,464.4515927,,,,,z,1,0.4592812,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,84,84,18,x,1,0.4551941,None,,,,,18,84,84,0,464.467893,,464.452095,464.467893,465.4510758,465.4510758,465.4510758,465.4510758,465.4678821,466.4509096,466.4509096,466.9179268,,,,,x,1,0.4551941,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,85,85,19,x,1,1.2525412,None,,,,,19,85,85,0,466.9341447,,466.9182097,466.9341447,467.9178763,467.9178763,467.9178763,467.9178763,467.9344442,468.9176519,468.9176519,470.1846233,,,,,x,1,1.2525412,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,86,86,21,v,1,1.0492844,None,,,,,21,86,86,1,470.2007323,,470.1850805,470.2007323,471.1842435,471.1842435,471.1842435,471.1842435,471.2005622,472.184176,472.184176,473.2345927,,,,,v,1,1.0492844,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,87,87,22,c,1,0.9136123,None,,,,,22,87,87,2,473.25053,,473.2353287,473.25053,474.2341668,474.2341668,474.2341668,474.2341668,474.2505237,475.2337686,475.2337686,476.1511412,,,,,c,1,0.9136123,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,88,88,23,c,1,1.0858585,None,,,,,23,88,88,2,476.1671287,,476.1516049,476.1671287,477.1502025,477.1502025,477.1502025,477.1502025,477.1671454,478.1501511,478.1501511,479.2507963,,,,,c,1,1.0858585,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,89,89,24,c,1,0.5840629,None,,,,,24,89,89,2,479.2668319,,479.2512554,479.2668319,480.250016,480.250016,480.250016,480.250016,480.2667767,481.250301,481.250301,481.8506791,,,,,c,1,0.5840629,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,90,90,22,v,1,0.7973897,None,,,,,22,90,90,1,481.866748,,481.8511276,481.866748,482.8502276,482.8502276,482.8502276,482.8502276,482.8666129,483.8498559,483.8498559,484.6507094,,,,,v,1,0.7973897,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,91,91,20,x,1,0.9553714,None,,,,,20,91,91,0,484.6665731,,484.6512054,484.6665731,485.6497597,485.6497597,485.6497597,485.6497597,485.6664308,486.6498315,486.6498315,487.6169052,,,,,x,1,0.9553714,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,92,92,21,x,1,1.2486468,None,,,,,21,92,92,0,487.6332016,,487.617395,487.6332016,488.6165157,488.6165157,488.6165157,488.6165157,488.6331468,489.6161986,489.6161986,490.8667327,,,,,x,1,1.2486468,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,93,93,22,x,1,0.5310895,None,,,,,22,93,93,0,490.8829383,,490.8671955,490.8829383,491.8660927,491.8660927,491.8660927,491.8660927,491.8831163,492.866064,492.866064,493.3999138,,,,,x,1,0.5310895,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,94,94,23,z,1,1.0562132,None,,,,,23,94,94,3,493.4160556,,493.4004873,493.4160556,494.3995582,494.3995582,494.3995582,494.3995582,494.4161885,495.3993758,495.3993758,496.4665166,,,,,z,1,1.0562132,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,95,95,23,v,1,0.7235899,None,,,,,23,95,95,1,496.4827477,,496.4670258,496.4827477,497.4659076,497.4659076,497.4659076,497.4659076,497.4825935,498.4656815,498.4656815,499.1993899,,,,,v,1,0.7235899,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,96,96,24,z,1,0.7831933,None,,,,,24,96,96,3,499.2156053,,499.1998694,499.2156053,500.199107,500.199107,500.199107,500.199107,500.2156446,501.1986394,501.1986394,501.9822255,,,,,z,1,0.7831933,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,97,97,24,v,1,0.382372,None,,,,,24,97,97,1,501.9989015,,501.9824707,501.9989015,502.9822462,502.9822462,502.9822462,502.9822462,502.9988246,503.9820468,503.9820468,504.3660414,,,,,v,1,0.382372,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,98,98,23,x,1,0.7521604,None,,,,,23,98,98,0,504.381957,,504.3665123,504.381957,505.3656256,505.3656256,505.3656256,505.3656256,505.3821591,506.3653956,506.3653956,507.132253,,,,,x,1,0.7521604,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,99,99,24,x,1,0.7699828,None,,,,,24,99,99,0,507.1482975,,507.1327317,507.1482975,508.132034,508.132034,508.132034,508.132034,508.1484649,509.1317589,509.1317589,509.9157582,,,,,x,1,0.7699828,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
